date,city_name,product_id,product_name,category,total_orders,total_sales,stock_quantity,instock_darkstores,OOS_darkstores,total_darkstores
9/6/2025,hyderabad,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,20,1780,154,66,13,79
9/1/2025,bangalore,SKU5,Nail Clipper,Hygiene,23,4163,394,156,2,158
9/1/2025,chennai,SKU5,Nail Clipper,Hygiene,12,2172,134,50,4,54
9/13/2025,hyderabad,SKU5,Nail Clipper,Hygiene,9,1602,196,73,6,79
9/11/2025,bangalore,SKU5,Nail Clipper,Hygiene,12,2232,378,147,11,158
9/8/2025,mumbai,SKU5,Nail Clipper,Hygiene,9,1674,138,85,9,94
9/25/2025,mumbai,SKU5,Nail Clipper,Hygiene,7,1050,145,68,26,94
9/17/2025,hyderabad,SKU5,Nail Clipper,Hygiene,7,1176,169,65,14,79
9/23/2025,delhi,SKU5,Nail Clipper,Hygiene,8,1240,169,108,40,148
9/7/2025,hyderabad,SKU5,Nail Clipper,Hygiene,15,2715,245,77,2,79
9/23/2025,hyderabad,SKU5,Nail Clipper,Hygiene,16,2464,203,74,5,79
9/10/2025,mumbai,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,7,1323,69,49,45,94
9/21/2025,chennai,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,9,1755,133,51,3,54
9/8/2025,hyderabad,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,19,3591,171,66,13,79
9/5/2025,hyderabad,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,11,2046,214,73,6,79
9/21/2025,mumbai,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,17,3162,190,84,10,94
9/1/2025,hyderabad,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,18,3348,266,78,1,79
9/15/2025,bangalore,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,23,4278,318,134,24,158
9/1/2025,mumbai,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,25,4650,148,78,16,94
9/8/2025,delhi,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,27,5076,241,123,25,148
9/1/2025,delhi,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,27,5022,263,124,24,148
9/13/2025,delhi,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,36,6696,200,112,36,148
9/3/2025,delhi,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,26,4810,275,129,19,148
9/14/2025,hyderabad,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,21,3906,144,58,21,79
9/23/2025,delhi,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,23,3841,215,118,30,148
9/24/2025,chennai,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,16,2720,158,53,1,54
9/16/2025,chennai,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,4,796,101,43,11,54
9/23/2025,delhi,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,23,4577,220,118,30,148
9/8/2025,delhi,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,36,7020,219,113,35,148
9/21/2025,delhi,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,23,4577,154,97,51,148
9/18/2025,chennai,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,11,2189,128,43,11,54
9/15/2025,bangalore,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,18,3582,274,144,14,158
9/1/2025,delhi,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,32,5952,257,131,17,148
9/12/2025,chennai,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,3,690,55,37,17,54
9/20/2025,chennai,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,3,594,72,38,16,54
9/15/2025,delhi,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,25,4950,174,98,50,148
9/24/2025,mumbai,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,20,3620,151,65,29,94
9/2/2025,mumbai,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,21,4179,127,72,22,94
9/15/2025,mumbai,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,16,3168,97,60,34,94
9/15/2025,chennai,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,3,594,61,41,13,54
9/18/2025,delhi,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,32,6336,200,111,37,148
9/2/2025,bangalore,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,92,18492,544,149,9,158
9/25/2025,mumbai,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,45,8955,413,90,4,94
9/8/2025,chennai,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,9,1845,44,15,39,54
9/8/2025,bangalore,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,85,17425,631,146,12,158
9/4/2025,chennai,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,20,4020,81,34,20,54
9/6/2025,hyderabad,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,30,6030,189,52,27,79
9/19/2025,hyderabad,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,57,11343,386,73,6,79
9/19/2025,mumbai,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,58,11542,161,70,24,94
9/23/2025,hyderabad,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,41,8159,283,64,15,79
9/12/2025,bangalore,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,23,4784,289,140,18,158
9/18/2025,chennai,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,0,0,0,0,54,54
9/1/2025,mumbai,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,39,7800,120,50,44,94
9/17/2025,bangalore,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,25,4975,301,129,29,158
9/6/2025,delhi,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,52,10400,250,117,31,148
9/15/2025,bangalore,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,35,10675,359,138,20,158
9/5/2025,hyderabad,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,26,8164,172,67,12,79
9/6/2025,hyderabad,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,21,6594,170,72,7,79
9/24/2025,mumbai,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,25,6750,274,60,34,94
9/14/2025,bangalore,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,34,10370,377,137,21,158
9/1/2025,mumbai,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,29,9106,116,61,33,94
9/11/2025,delhi,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,22,7568,430,138,10,148
9/5/2025,mumbai,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,26,8164,184,71,23,94
9/2/2025,hyderabad,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,16,5024,187,75,4,79
9/20/2025,mumbai,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,25,5950,124,65,29,94
9/21/2025,hyderabad,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,14,3332,114,56,23,79
9/24/2025,bangalore,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,20,4480,329,147,11,158
9/17/2025,bangalore,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,17,3876,262,136,22,158
9/13/2025,mumbai,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,14,3486,69,47,47,94
9/6/2025,delhi,SKU6,Mild Baby Laundry Detergent,Hygiene,21,7371,138,90,58,148
9/11/2025,chennai,SKU6,Mild Baby Laundry Detergent,Hygiene,2,1006,57,41,13,54
9/1/2025,chennai,SKU6,Mild Baby Laundry Detergent,Hygiene,4,1416,81,48,6,54
9/8/2025,chennai,SKU6,Mild Baby Laundry Detergent,Hygiene,3,1509,71,41,13,54
9/16/2025,chennai,SKU6,Mild Baby Laundry Detergent,Hygiene,7,2443,65,44,10,54
9/24/2025,bangalore,SKU6,Mild Baby Laundry Detergent,Hygiene,25,7850,285,146,12,158
9/19/2025,hyderabad,SKU6,Mild Baby Laundry Detergent,Hygiene,4,1396,165,68,11,79
9/23/2025,chennai,SKU6,Mild Baby Laundry Detergent,Hygiene,8,2512,76,46,8,54
9/8/2025,delhi,SKU6,Mild Baby Laundry Detergent,Hygiene,11,5500,123,78,70,148
9/11/2025,mumbai,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,4,364,42,29,65,94
9/18/2025,chennai,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,6,546,127,51,3,54
9/9/2025,mumbai,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,5,455,51,35,59,94
9/5/2025,bangalore,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,22,1958,291,133,25,158
9/26/2025,hyderabad,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,0,0,238,70,9,79
9/21/2025,hyderabad,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,16,1456,250,74,5,79
9/2/2025,bangalore,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,18,1602,292,133,25,158
9/18/2025,delhi,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,13,1183,128,78,70,148
9/26/2025,mumbai,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,0,0,33,25,69,94
9/20/2025,delhi,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,19,1729,124,75,73,148
9/2/2025,hyderabad,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,23,2047,213,75,4,79
9/4/2025,chennai,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,6,534,101,51,3,54
9/12/2025,delhi,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,8,728,133,83,65,148
9/21/2025,hyderabad,SKU5,Nail Clipper,Hygiene,12,1956,214,72,7,79
9/23/2025,chennai,SKU5,Nail Clipper,Hygiene,4,620,137,51,3,54
9/18/2025,delhi,SKU5,Nail Clipper,Hygiene,14,2352,157,103,45,148
9/15/2025,mumbai,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,11,2046,121,57,37,94
9/18/2025,bangalore,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,21,3906,361,144,14,158
9/24/2025,delhi,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,31,5177,217,121,27,148
9/8/2025,mumbai,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,10,1890,80,50,44,94
9/5/2025,chennai,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,6,1140,105,52,2,54
9/6/2025,mumbai,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,17,3196,128,68,26,94
9/4/2025,mumbai,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,16,3008,111,54,40,94
9/4/2025,chennai,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,8,1504,64,42,12,54
9/8/2025,bangalore,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,14,2744,221,124,34,158
9/14/2025,delhi,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,26,5174,134,89,59,148
9/5/2025,delhi,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,23,4301,257,130,18,148
9/23/2025,mumbai,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,9,1791,148,67,27,94
9/26/2025,hyderabad,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,0,0,211,69,10,79
9/23/2025,chennai,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,1,188,80,44,10,54
9/26/2025,mumbai,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,0,0,155,64,30,94
9/8/2025,mumbai,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,14,3220,102,55,39,94
9/12/2025,hyderabad,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,6,1380,75,48,31,79
9/20/2025,hyderabad,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,12,2376,127,62,17,79
9/8/2025,delhi,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,17,3876,136,91,57,148
9/23/2025,hyderabad,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,6,1116,101,49,30,79
9/15/2025,bangalore,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,15,2970,232,143,15,158
9/20/2025,mumbai,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,63,12537,231,80,14,94
9/9/2025,delhi,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,102,20910,384,132,16,148
9/15/2025,mumbai,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,50,9950,136,56,38,94
9/15/2025,hyderabad,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,35,6965,139,40,39,79
9/10/2025,mumbai,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,76,15580,151,62,32,94
9/3/2025,mumbai,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,60,12000,235,76,18,94
9/20/2025,hyderabad,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,44,8756,328,73,6,79
9/19/2025,chennai,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,0,0,0,0,54,54
9/23/2025,bangalore,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,30,5970,411,151,7,158
9/25/2025,chennai,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,13,3510,160,44,10,54
9/2/2025,chennai,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,12,3768,131,41,13,54
9/7/2025,chennai,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,4,1256,22,13,41,54
9/7/2025,bangalore,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,20,6280,375,139,19,158
9/24/2025,chennai,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,7,1890,184,48,6,54
9/26/2025,chennai,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,0,0,125,33,21,54
9/14/2025,hyderabad,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,15,4575,110,53,26,79
9/8/2025,hyderabad,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,21,7140,146,64,15,79
9/15/2025,mumbai,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,22,5324,85,45,49,94
9/23/2025,hyderabad,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,13,2912,98,51,28,79
9/7/2025,delhi,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,31,7750,152,89,59,148
9/19/2025,hyderabad,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,10,2220,88,58,21,79
9/12/2025,hyderabad,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,9,3033,74,54,25,79
9/26/2025,mumbai,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,0,0,273,79,15,94
9/6/2025,bangalore,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,14,3528,290,145,13,158
9/14/2025,delhi,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,26,6292,171,98,50,148
9/16/2025,chennai,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,8,1872,82,44,10,54
9/18/2025,chennai,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,10,2220,83,41,13,54
9/8/2025,chennai,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,1,340,55,35,19,54
9/26/2025,hyderabad,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,0,0,81,41,38,79
9/21/2025,chennai,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,6,1428,86,43,11,54
9/1/2025,hyderabad,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,12,3024,121,60,19,79
9/2/2025,delhi,SKU6,Mild Baby Laundry Detergent,Hygiene,27,9531,150,93,55,148
9/5/2025,hyderabad,SKU6,Mild Baby Laundry Detergent,Hygiene,15,5310,131,65,14,79
9/12/2025,mumbai,SKU6,Mild Baby Laundry Detergent,Hygiene,4,2012,54,27,67,94
9/8/2025,hyderabad,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,19,1729,127,59,20,79
9/13/2025,chennai,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,4,364,102,50,4,54
9/9/2025,chennai,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,10,910,103,52,2,54
9/26/2025,bangalore,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,0,0,353,138,20,158
9/10/2025,delhi,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,12,1092,123,81,67,148
9/3/2025,bangalore,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,22,1958,286,134,24,158
9/17/2025,hyderabad,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,8,728,143,67,12,79
9/3/2025,hyderabad,SKU5,Nail Clipper,Hygiene,5,905,237,78,1,79
9/18/2025,chennai,SKU5,Nail Clipper,Hygiene,4,672,52,23,31,54
9/15/2025,hyderabad,SKU5,Nail Clipper,Hygiene,10,1780,185,71,8,79
9/14/2025,bangalore,SKU5,Nail Clipper,Hygiene,21,3633,355,142,16,158
9/5/2025,mumbai,SKU5,Nail Clipper,Hygiene,13,2353,157,89,5,94
9/7/2025,bangalore,SKU5,Nail Clipper,Hygiene,18,3258,416,150,8,158
9/12/2025,chennai,SKU5,Nail Clipper,Hygiene,4,744,78,36,18,54
9/22/2025,chennai,SKU5,Nail Clipper,Hygiene,6,978,94,40,14,54
9/25/2025,mumbai,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,23,3841,230,84,10,94
9/1/2025,chennai,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,8,1520,114,50,4,54
9/9/2025,chennai,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,10,1920,120,52,2,54
9/19/2025,hyderabad,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,24,4464,193,68,11,79
9/11/2025,delhi,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,20,3760,217,120,28,148
9/15/2025,delhi,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,18,3348,159,93,55,148
9/15/2025,mumbai,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,6,1194,119,56,38,94
9/6/2025,chennai,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,6,1128,51,34,20,54
9/16/2025,mumbai,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,12,2388,125,56,38,94
9/18/2025,delhi,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,7,1393,71,51,97,148
9/7/2025,chennai,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,6,1128,47,33,21,54
9/2/2025,hyderabad,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,15,2820,131,65,14,79
9/8/2025,hyderabad,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,6,1176,62,36,43,79
9/20/2025,mumbai,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,18,3582,146,71,23,94
9/10/2025,bangalore,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,22,4312,290,144,14,158
9/3/2025,delhi,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,28,5208,273,138,10,148
9/5/2025,mumbai,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,16,3184,116,61,33,94
9/9/2025,mumbai,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,10,2300,96,56,38,94
9/9/2025,chennai,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,4,920,62,43,11,54
9/25/2025,chennai,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,4,724,89,42,12,54
9/17/2025,delhi,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,30,5940,193,107,41,148
9/23/2025,chennai,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,40,7960,248,51,3,54
9/5/2025,delhi,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,109,21582,385,133,15,148
9/2/2025,delhi,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,122,24156,442,140,8,148
9/2/2025,hyderabad,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,49,9849,328,71,8,79
9/18/2025,hyderabad,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,55,10945,297,72,7,79
9/15/2025,delhi,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,116,23084,448,139,9,148
9/17/2025,chennai,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,43,8557,248,52,2,54
9/10/2025,delhi,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,103,21115,336,126,22,148
9/21/2025,bangalore,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,107,21293,789,153,5,158
9/3/2025,chennai,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,25,5025,110,44,10,54
9/11/2025,hyderabad,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,21,4368,82,38,41,79
9/2/2025,mumbai,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,69,13800,229,81,13,94
9/16/2025,chennai,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,0,0,0,0,54,54
9/1/2025,chennai,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,0,0,0,0,54,54
9/8/2025,hyderabad,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,17,3536,121,42,37,79
9/25/2025,mumbai,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,57,11343,359,91,3,94
9/1/2025,delhi,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,55,10945,213,111,37,148
9/7/2025,delhi,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,48,9600,219,108,40,148
9/9/2025,delhi,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,33,6897,250,125,23,148
9/3/2025,chennai,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,0,0,0,0,54,54
9/9/2025,chennai,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,4,1360,87,37,17,54
9/1/2025,chennai,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,15,4710,141,43,11,54
9/4/2025,chennai,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,10,3140,73,30,24,54
9/24/2025,bangalore,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,28,7560,504,143,15,158
9/10/2025,chennai,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,6,2040,105,48,6,54
9/17/2025,mumbai,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,29,8642,103,51,43,94
9/2/2025,bangalore,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,26,8164,395,156,2,158
9/5/2025,chennai,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,9,2826,41,22,32,54
9/3/2025,hyderabad,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,22,6908,184,75,4,79
9/26/2025,bangalore,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,0,0,443,128,30,158
9/9/2025,delhi,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,31,10664,420,119,29,148
9/5/2025,bangalore,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,18,5652,367,148,10,158
9/11/2025,hyderabad,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,8,2720,110,54,25,79
9/9/2025,bangalore,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,15,5055,283,147,11,158
9/13/2025,delhi,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,35,8715,172,100,48,148
9/22/2025,chennai,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,6,1428,85,41,13,54
9/12/2025,hyderabad,SKU6,Mild Baby Laundry Detergent,Hygiene,6,3018,85,50,29,79
9/1/2025,mumbai,SKU6,Mild Baby Laundry Detergent,Hygiene,16,5664,114,65,29,94
9/18/2025,mumbai,SKU6,Mild Baby Laundry Detergent,Hygiene,15,5235,102,64,30,94
9/3/2025,bangalore,SKU6,Mild Baby Laundry Detergent,Hygiene,12,4248,238,149,9,158
9/19/2025,mumbai,SKU6,Mild Baby Laundry Detergent,Hygiene,12,4188,91,54,40,94
9/15/2025,chennai,SKU6,Mild Baby Laundry Detergent,Hygiene,5,1745,57,44,10,54
9/13/2025,mumbai,SKU6,Mild Baby Laundry Detergent,Hygiene,3,1047,53,25,69,94
9/2/2025,hyderabad,SKU6,Mild Baby Laundry Detergent,Hygiene,9,3186,151,69,10,79
9/3/2025,delhi,SKU6,Mild Baby Laundry Detergent,Hygiene,20,7080,148,94,54,148
9/18/2025,delhi,SKU6,Mild Baby Laundry Detergent,Hygiene,21,7329,140,78,70,148
9/23/2025,hyderabad,SKU6,Mild Baby Laundry Detergent,Hygiene,12,3768,162,64,15,79
9/16/2025,hyderabad,SKU6,Mild Baby Laundry Detergent,Hygiene,10,3490,109,63,16,79
9/6/2025,chennai,SKU6,Mild Baby Laundry Detergent,Hygiene,3,1062,73,43,11,54
9/18/2025,chennai,SKU6,Mild Baby Laundry Detergent,Hygiene,4,1396,70,46,8,54
9/6/2025,bangalore,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,14,1246,288,131,27,158
